****Global Input****
(294:20358)
(454:56213)
(753:50124)
(1459:114057)
(1654:66077)
(1757:66329)

****Global Output****
(14:41314)
(1155:96331)

****Biased tasks****
task(id(216);cost(89);duration(45);in([[294:20358]#[454:56213]#[753:50124]#[1459:114057]#[1654:66077]#[1757:66329]]);out([[420:40522]#[1389:114743]#[1712:105273]]);mutual_exclusions([]))
task(id(81);cost(95);duration(50);in([[1389:14343]]);out([[33:98874]#[157:55717]#[813:96154]]);mutual_exclusions([]))
task(id(207);cost(40);duration(55);in([[33:386]#[420:317]]);out([[289:70586]#[440:118804]#[1121:92623]]);mutual_exclusions([]))
task(id(62);cost(34);duration(36);in([[289:1103]#[1389:1]]);out([[321:82680]#[565:24235]#[996:36075]#[1170:114607]]);mutual_exclusions([]))
task(id(261);cost(29);duration(18);in([[157:218]#[996:17]]);out([[22:50599]#[985:113438]#[1039:37268]]);mutual_exclusions([]))
task(id(287);cost(80);duration(21);in([[33:3]#[289:17]#[985:1772]]);out([[211:135378]#[606:59241]#[975:100473]#[1113:23719]#[1392:145983]]);mutual_exclusions([]))
task(id(289);cost(96);duration(21);in([[211:67689]#[420:2]#[440:116]#[1039:1]]);out([[210:90314]#[967:149580]#[1572:136963]#[1664:125143]]);mutual_exclusions([]))
task(id(297);cost(36);duration(10);in([[985:222]#[1664:30]]);out([[277:113226]#[297:81242]#[549:109652]]);mutual_exclusions([]))
task(id(158);cost(95);duration(30);in([[277:2]#[289:5]#[996:1128]]);out([[295:86576]#[362:149275]#[942:41773]#[1023:118932]]);mutual_exclusions([]))
task(id(195);cost(36);duration(18);in([[289:275]#[942:20887]#[967:18698]#[975:1]#[985:14180]#[1389:7171]]);out([[887:89905]#[1441:60349]#[1559:63075]#[1741:83091]]);mutual_exclusions([]))
task(id(168);cost(41);duration(24);in([[157:54]#[440:14850]#[887:22476]#[985:443]#[1664:31286]]);out([[751:131087]#[1059:49034]#[1124:140288]#[1158:51189]#[1338:29723]]);mutual_exclusions([]))
task(id(189);cost(37);duration(20);in([[33:12]#[297:2]#[975:392]#[1039:18]#[1158:100]]);out([[171:26809]#[352:28369]#[797:52589]#[1413:115062]#[1701:34333]]);mutual_exclusions([]))
task(id(41);cost(32);duration(18);in([[289:1]#[975:3140]#[996:1]#[1338:58]#[1389:56]#[1664:1955]#[1701:8583]]);out([[1035:58789]#[1134:56276]#[1788:73354]]);mutual_exclusions([]))
task(id(283);cost(78);duration(12);in([[295:85]#[565:12117]#[985:14180]#[1158:1]#[1413:7]#[1664:7822]#[1788:18338]]);out([[298:55712]#[438:59060]#[446:65383]#[923:53066]#[1011:136886]]);mutual_exclusions([]))
task(id(19);cost(19);duration(42);in([[22:12650]#[33:97]#[295:3]#[420:1267]#[440:14]#[887:11238]#[923:6]#[975:49]#[1134:4]#[1701:8584]]);out([[23:25919]#[481:36624]#[682:110220]]);mutual_exclusions([]))
task(id(290);cost(93);duration(25);in([[33:193]#[295:21644]#[420:3]#[682:6]#[967:19]#[1011:17]#[1788:18]]);out([[91:91672]#[332:125967]#[838:28192]#[1218:61936]#[1646:118865]]);mutual_exclusions([]))
task(id(35);cost(18);duration(47);in([[289:8824]#[838:14096]#[887:351]#[1039:583]#[1113:3]#[1788:36]]);out([[20:133594]#[122:68768]#[717:36992]#[1332:46505]#[1675:125303]]);mutual_exclusions([]))
task(id(67);cost(37);duration(47);in([[157:13929]#[277:1769]#[420:5066]#[440:29]#[717:4624]#[975:196]#[985:3545]#[1646:59432]]);out([[329:31754]#[1404:118157]#[1715:114931]]);mutual_exclusions([]))
task(id(16);cost(28);duration(17);in([[157:109]#[289:2]#[295:1]#[329:496]#[996:141]#[1158:1]#[1413:28766]]);out([[173:94997]#[858:145816]#[1426:147184]]);mutual_exclusions([]))
task(id(135);cost(75);duration(48);in([[122:17192]#[289:69]#[297:79]#[332:62]#[967:2337]#[1039:5]#[1389:896]#[1426:1150]]);out([[57:64632]#[345:87597]#[895:20597]#[1005:17899]#[1029:123169]]);mutual_exclusions([]))
task(id(225);cost(61);duration(38);in([[20:1]#[277:55]#[289:1]#[332:15]#[362:1]#[682:1722]#[1029:2]#[1389:1]#[1404:7385]#[1413:56]#[1664:977]]);out([[260:99568]#[579:85919]#[1183:22668]#[1504:101408]]);mutual_exclusions([]))
task(id(57);cost(17);duration(52);in([[20:2087]#[23:50]#[91:45836]#[289:138]#[295:338]#[923:13267]#[1389:224]#[1404:461]#[1426:2300]#[1504:1585]#[1664:1]]);out([[428:145450]#[801:42383]#[806:73419]#[1686:23169]#[1782:20436]]);mutual_exclusions([]))
task(id(239);cost(91);duration(12);in([[23:1]#[33:6]#[173:1]#[329:3970]#[440:1857]#[801:5298]#[985:55]#[1392:143]]);out([[757:25336]#[1351:59623]#[1690:24434]]);mutual_exclusions([]))
task(id(107);cost(69);duration(44);in([[33:49]#[122:8596]#[362:1]#[1124:2192]#[1351:15]#[1413:2]#[1788:2293]]);out([[572:28364]#[614:112999]#[1235:59461]#[1363:41342]]);mutual_exclusions([]))
