****Global Input****
(156:24404)
(974:34956)
(986:60935)
(1066:44618)
(1317:91701)
(1326:104992)

****Global Output****
(33:118224)
(999:75863)

****Biased tasks****
task(id(134);cost(27);duration(32);in([[156:24404]#[974:34956]#[986:60935]#[1066:44618]#[1317:91701]#[1326:104992]]);out([[46:117735]#[100:53490]#[401:60467]#[960:60135]#[1004:38750]]);mutual_exclusions([]))
task(id(22);cost(31);duration(42);in([[960:1]]);out([[543:93301]#[1249:19285]#[1414:29641]]);mutual_exclusions([]))
task(id(181);cost(73);duration(41);in([[1004:2422]#[1249:302]]);out([[213:16560]#[814:62992]#[817:83630]#[881:18997]]);mutual_exclusions([]))
task(id(6);cost(73);duration(36);in([[881:149]#[1249:1]]);out([[943:46507]#[1248:105392]#[1300:35808]]);mutual_exclusions([]))
task(id(13);cost(99);duration(34);in([[46:14]#[817:653]#[1248:3294]]);out([[668:55425]#[823:92378]#[1083:110524]#[1097:26797]]);mutual_exclusions([]))
task(id(15);cost(64);duration(58);in([[668:216]#[881:10]#[1248:3294]#[1249:3]]);out([[44:67142]#[209:77514]#[784:113717]#[1031:61458]#[1216:105836]]);mutual_exclusions([]))
task(id(136);cost(61);duration(20);in([[46:3679]#[543:11663]#[817:326]#[1031:480]#[1300:4476]]);out([[502:67384]#[578:102496]#[643:94209]#[1132:32489]#[1202:71967]]);mutual_exclusions([]))
task(id(213);cost(83);duration(12);in([[46:29434]#[543:23]#[578:1]#[784:14215]#[817:654]#[1083:4]]);out([[221:21227]#[281:86672]#[589:62304]#[636:32422]#[1415:113724]]);mutual_exclusions([]))
task(id(129);cost(48);duration(13);in([[543:729]#[578:3]#[589:973]#[881:37]#[1083:432]#[1300:280]]);out([[641:12040]#[1157:119943]#[1174:91673]#[1423:81487]]);mutual_exclusions([]))
task(id(111);cost(50);duration(42);in([[46:14717]#[221:1326]#[543:1]#[784:222]#[881:2374]#[1300:2238]#[1423:40]]);out([[515:41492]#[836:119259]#[1387:106419]#[1438:77419]]);mutual_exclusions([]))
task(id(93);cost(49);duration(32);in([[578:6]#[836:2]#[881:593]#[1031:120]#[1248:103]#[1423:1273]]);out([[621:24658]#[689:79169]#[1079:12609]#[1105:42139]]);mutual_exclusions([]))
task(id(32);cost(30);duration(12);in([[543:11663]#[881:149]#[960:15034]#[1079:3152]#[1083:13815]#[1132:8122]#[1248:411]#[1423:79]]);out([[500:44871]#[750:90167]#[1291:81260]]);mutual_exclusions([]))
task(id(278);cost(68);duration(28);in([[46:230]#[209:1211]#[221:3]#[500:1402]#[543:45]#[689:3]#[1083:3]#[1202:562]#[1438:5]]);out([[14:43884]#[1009:26714]#[1167:76545]]);mutual_exclusions([]))
task(id(243);cost(77);duration(23);in([[281:43336]#[578:50]#[621:6]#[668:1]#[750:2818]#[817:10453]#[1167:299]#[1249:75]#[1300:560]#[1423:10186]]);out([[370:81334]#[592:23867]#[1268:53840]]);mutual_exclusions([]))
