****Global Input****
(132:100999)
(390:94854)
(765:84763)
(887:63473)
(1105:34445)
(1328:19086)

****Global Output****
(23:114355)
(521:95574)

****Biased tasks****
task(id(108);cost(50);duration(48);in([[390:94854]]);out([[514:39612]#[705:72019]#[1172:114989]]);mutual_exclusions([]))
task(id(27);cost(47);duration(56);in([[705:18005]]);out([[414:59536]#[846:113066]#[1136:61185]#[1167:108083]#[1187:79006]]);mutual_exclusions([]))
task(id(53);cost(57);duration(56);in([[414:7442]]);out([[320:114029]#[535:88601]#[866:14297]]);mutual_exclusions([]))
task(id(75);cost(62);duration(25);in([[320:223]#[414:7442]#[1328:4771]]);out([[314:107573]#[808:104554]#[1168:38411]]);mutual_exclusions([]))
task(id(73);cost(69);duration(46);in([[1168:19206]]);out([[80:78756]#[708:99718]#[1183:82941]#[1334:78729]]);mutual_exclusions([]))
task(id(37);cost(23);duration(23);in([[708:3116]]);out([[742:84010]#[989:29743]#[1042:63627]#[1415:75902]]);mutual_exclusions([]))
task(id(42);cost(58);duration(53);in([[742:5251]]);out([[262:112332]#[283:94691]#[1065:64269]#[1346:102753]]);mutual_exclusions([]))
task(id(2);cost(76);duration(17);in([[262:7021]]);out([[268:54731]#[572:118014]#[631:44452]]);mutual_exclusions([]))
task(id(9);cost(27);duration(37);in([[572:7376]]);out([[501:73106]#[636:17044]#[869:76176]#[985:21109]#[1182:67412]]);mutual_exclusions([]))
task(id(58);cost(51);duration(11);in([[320:3563]#[636:4261]#[742:42005]#[765:84763]]);out([[203:28359]#[795:102692]#[1219:16906]]);mutual_exclusions([]))
task(id(65);cost(46);duration(35);in([[708:390]#[866:14]#[1219:132]]);out([[89:55544]#[93:96718]#[148:108253]#[354:66437]#[900:37685]]);mutual_exclusions([]))
task(id(72);cost(65);duration(13);in([[354:8305]#[866:7149]#[1065:64269]]);out([[461:29056]#[1040:55337]#[1181:31054]]);mutual_exclusions([]))
task(id(33);cost(38);duration(26);in([[414:29768]#[1040:13834]]);out([[40:113311]#[70:29513]#[498:103034]#[966:62812]]);mutual_exclusions([]))
task(id(105);cost(87);duration(26);in([[40:56655]]);out([[539:103978]#[677:98084]#[1180:90207]]);mutual_exclusions([]))
task(id(14);cost(98);duration(29);in([[80:1231]#[539:812]#[1136:61185]]);out([[486:107638]#[568:17646]#[1121:111984]#[1385:59427]]);mutual_exclusions([]))
task(id(29);cost(59);duration(36);in([[742:2625]#[1385:7428]]);out([[87:26209]#[841:100103]#[853:57095]#[946:96728]#[1382:30259]]);mutual_exclusions([]))
task(id(115);cost(31);duration(32);in([[87:1638]#[866:56]#[1187:39503]]);out([[169:12038]#[445:26584]#[526:48493]#[1039:51454]#[1115:96948]]);mutual_exclusions([]))
task(id(57);cost(81);duration(48);in([[148:27063]#[169:3010]#[795:25673]#[841:50052]]);out([[377:12969]#[405:60406]#[721:24862]#[813:23914]#[970:91487]]);mutual_exclusions([]))
task(id(90);cost(69);duration(18);in([[721:6216]#[742:656]#[1180:2819]]);out([[602:95420]#[766:90182]#[1194:31559]]);mutual_exclusions([]))
task(id(6);cost(72);duration(33);in([[80:154]#[602:186]#[631:11113]#[1040:865]]);out([[53:43450]#[66:107952]#[515:113145]#[1361:113683]]);mutual_exclusions([]))
task(id(16);cost(44);duration(57);in([[66:1687]#[900:4711]]);out([[122:89453]#[570:62890]#[925:65771]#[1013:85445]#[1106:104912]]);mutual_exclusions([]))
task(id(20);cost(15);duration(42);in([[66:6747]#[526:3030]#[1013:21361]]);out([[45:36940]#[826:110961]#[881:79184]#[964:56598]#[1353:82549]]);mutual_exclusions([]))
task(id(46);cost(39);duration(46);in([[283:740]#[881:39592]]);out([[637:109470]#[717:104331]#[1043:63618]#[1192:73196]#[1411:29211]]);mutual_exclusions([]))
task(id(107);cost(72);duration(51);in([[637:13683]#[1180:22552]]);out([[416:93862]#[593:18190]#[999:94953]#[1096:27087]]);mutual_exclusions([]))
task(id(98);cost(30);duration(37);in([[570:15722]#[708:195]#[1096:424]#[1187:19752]]);out([[77:37097]#[161:58868]#[619:104669]#[1175:115848]]);mutual_exclusions([]))
task(id(30);cost(40);duration(37);in([[161:7358]#[262:56166]#[742:1313]#[1168:600]#[1172:14374]#[1361:888]]);out([[459:28948]#[927:63588]#[1131:76623]]);mutual_exclusions([]))
task(id(89);cost(28);duration(34);in([[498:103034]#[795:201]#[869:19044]#[1121:6999]#[1131:2394]]);out([[155:30468]#[213:61878]#[540:118727]#[776:16025]#[1099:89454]]);mutual_exclusions([]))
task(id(95);cost(35);duration(53);in([[776:1001]#[966:3926]#[1096:3386]#[1194:1972]]);out([[614:36406]#[824:36940]#[1260:69013]#[1377:22891]]);mutual_exclusions([]))
task(id(41);cost(45);duration(31);in([[80:615]#[262:439]#[795:12837]#[1131:38312]#[1168:1200]#[1377:22891]]);out([[785:104963]#[829:96576]#[1290:93023]]);mutual_exclusions([]))
task(id(112);cost(76);duration(10);in([[161:14717]#[320:28507]#[742:10501]#[785:26241]#[1219:33]]);out([[44:94046]#[138:97043]#[545:86269]]);mutual_exclusions([]))
task(id(56);cost(79);duration(16);in([[45:9235]#[87:6552]#[138:48522]#[262:14041]#[268:54731]#[985:21109]#[1180:11276]#[1361:56841]]);out([[27:25119]#[622:43276]#[828:101923]#[1073:53259]]);mutual_exclusions([]))
task(id(4);cost(91);duration(30);in([[526:3031]#[622:1352]]);out([[750:56424]#[998:60425]#[1125:94698]]);mutual_exclusions([]))
task(id(116);cost(26);duration(60);in([[314:26893]#[526:6062]#[545:10784]#[750:28212]#[785:13120]#[1131:19156]]);out([[249:24211]#[901:18186]#[1076:39353]#[1432:71985]]);mutual_exclusions([]))
task(id(92);cost(31);duration(49);in([[514:4952]#[572:59007]#[1076:39353]]);out([[581:53643]#[1003:47635]#[1048:18406]#[1098:87033]]);mutual_exclusions([]))
task(id(17);cost(21);duration(40);in([[66:26988]#[132:100999]#[354:16609]#[526:12123]#[593:18190]#[637:27368]#[721:6215]#[742:657]#[866:447]#[1098:5440]#[1334:78729]]);out([[485:17223]#[525:74979]#[796:117030]#[1284:43741]]);mutual_exclusions([]))
task(id(8);cost(22);duration(40);in([[27:25119]#[485:17223]]);out([[646:52515]#[858:105330]#[1216:119057]#[1367:12256]]);mutual_exclusions([]))
task(id(111);cost(81);duration(35);in([[631:22226]#[636:4261]#[708:779]#[1115:24237]#[1194:986]#[1216:7441]#[1260:17253]]);out([[62:65724]#[510:27787]#[1440:104906]]);mutual_exclusions([]))
task(id(10);cost(33);duration(58);in([[637:54735]#[776:4006]#[828:3185]#[853:14274]#[866:112]#[1440:3278]]);out([[477:78734]#[811:33957]#[1155:103570]#[1323:77571]#[1350:84639]]);mutual_exclusions([]))
task(id(120);cost(40);duration(41);in([[646:13129]#[828:6370]#[901:18186]#[1115:6059]#[1350:84639]]);out([[455:71835]#[552:92663]#[559:107597]#[709:55992]#[885:56233]]);mutual_exclusions([]))
task(id(35);cost(76);duration(35);in([[709:6999]#[796:14629]#[881:9898]#[966:7851]#[1194:123]#[1346:102753]#[1361:28421]]);out([[328:20067]#[434:71921]#[774:84120]#[1078:35462]]);mutual_exclusions([]))
task(id(119);cost(89);duration(57);in([[510:13894]#[774:2629]#[841:6256]#[866:13]#[1013:10681]#[1096:13543]#[1125:23675]#[1180:45104]]);out([[16:62959]#[538:30252]#[1262:35244]#[1424:83599]]);mutual_exclusions([]))
task(id(66);cost(44);duration(24);in([[283:23673]#[477:19684]#[510:3473]#[540:14841]#[1131:4789]#[1260:2157]#[1424:5225]]);out([[37:58320]#[299:83906]#[715:40235]#[738:51516]#[793:28861]]);mutual_exclusions([]))
task(id(102);cost(66);duration(36);in([[299:20976]#[510:1736]#[1115:48474]#[1385:7429]]);out([[226:26470]#[350:115370]#[1276:73038]]);mutual_exclusions([]))
task(id(96);cost(21);duration(41);in([[314:6723]#[350:57685]#[354:2076]#[455:8979]#[545:21567]#[622:2705]#[813:23914]#[1096:423]#[1172:14373]#[1180:1409]#[1424:20900]]);out([[5:27157]#[7:68252]#[150:108386]#[391:19277]#[790:109403]]);mutual_exclusions([]))
task(id(103);cost(20);duration(11);in([[5:27157]#[45:4618]#[80:9844]#[510:6947]#[622:10819]#[796:7314]#[1098:5440]#[1121:27996]#[1175:14481]#[1361:3553]]);out([[158:102279]#[473:13260]#[667:52989]#[1089:82046]#[1358:56147]]);mutual_exclusions([]))
task(id(60);cost(84);duration(14);in([[158:25569]#[213:3867]#[350:28843]#[887:63473]#[1098:10879]#[1106:52456]#[1219:8453]#[1367:12256]]);out([[732:13862]#[956:12342]#[1384:31128]]);mutual_exclusions([]))
task(id(77);cost(77);duration(14);in([[956:6171]#[999:23738]#[1125:1480]]);out([[315:35447]#[852:13094]#[1285:77786]]);mutual_exclusions([]))
task(id(40);cost(87);duration(46);in([[45:18470]#[93:96718]#[602:373]#[750:3527]#[776:1002]#[795:100]#[852:3274]#[1040:3459]#[1182:16853]#[1284:10935]#[1384:1946]#[1385:29713]]);out([[749:54579]#[896:119028]#[949:72676]]);mutual_exclusions([]))
task(id(87);cost(77);duration(12);in([[796:58515]#[949:72676]#[1182:33706]]);out([[208:64299]#[257:56585]#[450:57382]#[575:21482]]);mutual_exclusions([]))
task(id(106);cost(15);duration(59);in([[208:32149]#[314:840]#[391:2409]#[455:35918]#[540:29682]#[795:100]#[811:16979]#[1172:57495]]);out([[71:26532]#[91:81384]#[802:98955]#[1158:25678]]);mutual_exclusions([]))
task(id(94);cost(76);duration(32);in([[80:19689]#[350:14421]#[459:1809]#[738:12879]#[802:12370]#[826:13870]#[841:12513]#[1039:51454]#[1219:1057]]);out([[39:56396]#[660:94641]#[848:88825]#[1325:86022]]);mutual_exclusions([]))
task(id(28);cost(63);duration(16);in([[559:13450]#[619:104669]#[660:23660]#[1262:8811]]);out([[295:13694]#[310:20635]#[639:22172]]);mutual_exclusions([]))
task(id(49);cost(42);duration(45);in([[226:827]#[314:840]#[434:71921]#[514:4951]#[602:2982]#[614:1138]#[639:693]#[667:52989]#[858:105330]#[956:771]#[1424:5225]]);out([[726:94046]#[1264:59316]#[1282:74107]]);mutual_exclusions([]))
task(id(11);cost(59);duration(30);in([[262:3510]#[320:111]#[602:11928]#[726:23512]#[776:2003]#[1089:82046]#[1290:46512]]);out([[211:115697]#[286:33113]#[669:70768]#[1104:114148]#[1248:23821]]);mutual_exclusions([]))
task(id(110);cost(76);duration(52);in([[148:13532]#[213:30939]#[461:7264]#[796:3658]#[999:2967]#[1042:995]#[1155:6473]#[1248:23821]#[1424:41799]]);out([[194:24553]#[1107:54996]#[1280:107832]]);mutual_exclusions([]))
task(id(5);cost(49);duration(19);in([[354:33219]#[377:6485]#[526:24247]#[572:3687]#[750:881]#[790:13675]#[846:14133]#[1194:7890]#[1280:53916]#[1285:38893]#[1440:6557]]);out([[394:90763]#[739:95728]#[1184:28802]#[1439:81905]]);mutual_exclusions([]))
task(id(48);cost(51);duration(33);in([[194:12277]#[299:20977]#[377:3242]#[455:17959]#[525:74979]#[539:51989]#[572:29504]#[739:2991]#[1073:53259]#[1172:28747]]);out([[359:103471]#[493:25234]#[1018:95229]#[1191:107788]]);mutual_exclusions([]))
