****Global Input****
(416:50094)
(445:94656)
(660:66941)
(1342:62769)
(1660:41875)
(1799:120774)

****Global Output****
(1387:39032)
(1610:116111)

****Biased tasks****
task(id(126);cost(26);duration(13);in([[1660:41875]]);out([[129:59421]#[798:83547]#[1538:54464]#[1735:103192]]);mutual_exclusions([]))
task(id(130);cost(98);duration(46);in([[1538:54464]]);out([[293:43218]#[795:40606]#[810:98575]#[1452:31315]#[1466:34389]]);mutual_exclusions([]))
task(id(183);cost(40);duration(53);in([[1452:4]]);out([[74:49486]#[480:110504]#[623:18732]]);mutual_exclusions([]))
task(id(5);cost(78);duration(17);in([[129:2]#[623:1171]]);out([[486:110900]#[835:98299]#[1200:47367]#[1247:76926]#[1418:129256]]);mutual_exclusions([]))
task(id(244);cost(17);duration(30);in([[486:110900]]);out([[372:34295]#[982:103753]#[1308:134329]#[1529:77439]]);mutual_exclusions([]))
task(id(171);cost(95);duration(49);in([[1452:15658]#[1529:4840]]);out([[125:133177]#[134:126201]#[563:96227]#[1084:47695]#[1484:53231]]);mutual_exclusions([]))
task(id(289);cost(40);duration(56);in([[1084:373]#[1452:245]#[1735:3225]]);out([[263:81482]#[809:131675]#[1414:142336]#[1453:131942]]);mutual_exclusions([]))
task(id(266);cost(58);duration(47);in([[125:33]#[480:6907]#[1308:262]#[1414:35]#[1418:126]]);out([[83:142137]#[197:56265]#[686:127654]#[1127:123181]#[1634:61597]]);mutual_exclusions([]))
task(id(56);cost(85);duration(19);in([[83:2221]#[1200:6]]);out([[214:88042]#[432:95363]#[1065:39653]#[1442:16220]]);mutual_exclusions([]))
task(id(232);cost(50);duration(44);in([[480:216]#[1065:4957]#[1414:2224]]);out([[831:66228]#[949:64148]#[1501:18520]]);mutual_exclusions([]))
task(id(177);cost(75);duration(39);in([[129:2]#[831:517]#[1414:35584]]);out([[242:130466]#[559:106333]#[967:33939]#[1248:88385]#[1602:31972]]);mutual_exclusions([]))
task(id(36);cost(25);duration(40);in([[1248:5]]);out([[729:142045]#[830:81447]#[1071:108048]#[1138:35868]#[1309:44201]]);mutual_exclusions([]))
task(id(83);cost(51);duration(34);in([[432:47681]#[835:24]#[1138:8]]);out([[200:130034]#[481:71434]#[1120:15926]]);mutual_exclusions([]))
task(id(199);cost(90);duration(10);in([[200:16]#[432:12]#[830:10181]]);out([[380:56685]#[907:45612]#[1523:62454]#[1577:15240]#[1782:22260]]);mutual_exclusions([]))
task(id(28);cost(33);duration(11);in([[197:1758]#[810:12]#[1523:976]]);out([[174:53522]#[488:29914]#[581:60538]#[597:72217]#[1325:67737]]);mutual_exclusions([]))
task(id(271);cost(93);duration(30);in([[488:3739]#[623:4683]#[795:20]#[1138:8967]#[1308:33582]#[1602:1998]]);out([[259:89695]#[662:85546]#[668:139746]#[1179:143597]#[1750:70590]]);mutual_exclusions([]))
task(id(34);cost(66);duration(22);in([[125:130]#[1750:8824]]);out([[465:75742]#[485:37232]#[1256:72988]#[1329:51145]]);mutual_exclusions([]))
task(id(113);cost(44);duration(37);in([[200:508]#[563:12028]#[581:7]#[1200:46]#[1329:12786]#[1750:1103]]);out([[401:80879]#[483:137311]#[778:101823]#[906:30334]]);mutual_exclusions([]))
task(id(8);cost(45);duration(58);in([[197:440]#[483:17164]#[581:946]#[795:5076]#[1138:18]#[1329:1]#[1501:4630]]);out([[369:106305]#[1470:123479]#[1679:52772]]);mutual_exclusions([]))
task(id(103);cost(98);duration(57);in([[401:2]#[465:4734]#[488:14957]#[810:24]#[1470:15435]#[1501:4630]]);out([[697:110033]#[1199:132690]#[1370:137289]#[1511:111367]#[1644:82409]]);mutual_exclusions([]))
task(id(238);cost(36);duration(29);in([[197:55]#[480:27626]#[563:94]#[906:15167]#[1065:19]#[1370:1073]#[1452:1]#[1529:19360]#[1735:806]]);out([[185:111397]#[296:70025]#[769:59511]#[1135:69978]]);mutual_exclusions([]))
task(id(275);cost(53);duration(20);in([[729:35511]#[795:40]#[1135:35]#[1414:139]#[1470:121]]);out([[75:106316]#[128:17609]#[743:111890]]);mutual_exclusions([]))
task(id(85);cost(44);duration(46);in([[75:53158]#[401:10110]#[480:108]#[831:4139]#[1200:5]#[1414:69]#[1470:8]#[1523:15614]]);out([[96:16524]#[377:25324]#[970:147060]#[1139:28465]#[1736:40754]]);mutual_exclusions([]))
task(id(90);cost(48);duration(58);in([[96:516]#[128:17]#[831:1]#[1127:7699]#[1414:278]#[1577:953]#[1644:1288]]);out([[1201:117544]#[1296:102748]#[1618:40605]]);mutual_exclusions([]))
task(id(133);cost(46);duration(51);in([[185:28]#[200:7]#[377:25324]#[483:134]#[581:15135]#[1065:2478]#[1201:459]]);out([[376:94742]#[451:133477]#[1284:19916]#[1408:60378]]);mutual_exclusions([]))
task(id(277);cost(26);duration(55);in([[559:106333]#[623:1]#[810:1]#[1308:8396]#[1408:4]#[1735:50]]);out([[35:98715]#[46:79325]#[926:51628]#[1715:91519]]);mutual_exclusions([]))
task(id(153);cost(89);duration(27);in([[46:620]#[125:32]#[465:9]#[480:432]#[1139:6]#[1408:7547]]);out([[152:53563]#[345:85591]#[358:89894]#[1252:29078]]);mutual_exclusions([]))
task(id(141);cost(67);duration(28);in([[129:928]#[242:8154]#[345:42795]#[465:9467]#[623:37]#[810:48]#[906:15167]#[1201:29]#[1370:268]]);out([[222:70976]#[933:51216]#[1518:17912]]);mutual_exclusions([]))
task(id(137);cost(59);duration(36);in([[83:8884]#[129:29710]#[623:4683]#[729:4439]#[809:64]#[1084:93]#[1135:547]#[1470:965]#[1518:35]]);out([[1272:134555]#[1273:17542]#[1565:80081]]);mutual_exclusions([]))
task(id(110);cost(88);duration(14);in([[451:16]#[1065:620]#[1138:140]#[1273:4]#[1329:3197]#[1370:4290]#[1523:31227]#[1529:5]#[1736:40754]]);out([[166:117622]#[387:52175]#[492:56420]#[657:36100]]);mutual_exclusions([]))
task(id(63);cost(30);duration(23);in([[152:3]#[200:1016]#[242:2039]#[387:3261]#[451:8]#[465:9468]#[933:25608]#[982:103753]#[1200:23684]#[1201:918]#[1470:482]]);out([[711:133128]#[854:136422]#[909:142996]#[1435:72988]]);mutual_exclusions([]))
task(id(249);cost(18);duration(60);in([[83:71069]#[242:127]#[480:13]#[483:8582]#[831:129]#[909:140]#[1071:108048]#[1273:2]#[1414:1112]#[1750:68]]);out([[343:147238]#[897:89519]#[1064:53798]#[1752:52832]]);mutual_exclusions([]))
task(id(256);cost(17);duration(20);in([[83:139]#[129:4]#[152:105]#[387:7]#[401:10110]#[729:555]#[1064:3362]#[1296:51374]#[1470:241]]);out([[223:137982]#[1255:48897]#[1459:39077]#[1461:25739]#[1621:141773]]);mutual_exclusions([]))
task(id(247);cost(77);duration(16);in([[222:35]#[242:510]#[358:1]#[451:2086]#[465:37]#[483:34328]#[831:16557]#[970:574]#[1064:105]#[1084:2981]#[1255:382]#[1470:15]#[1644:322]]);out([[172:54198]#[354:49088]#[474:66273]#[878:83103]]);mutual_exclusions([]))
task(id(158);cost(31);duration(52);in([[152:1674]#[200:16254]#[483:34]#[492:56420]#[835:1536]#[878:10388]#[1248:5524]#[1414:1]#[1452:15]#[1523:122]#[1621:35443]#[1735:6449]]);out([[179:29890]#[894:105168]#[1357:140388]]);mutual_exclusions([]))
task(id(125);cost(15);duration(43);in([[172:13549]#[179:58]#[242:4077]#[369:53153]#[483:1]#[581:3784]#[729:17756]#[835:384]#[1272:2102]#[1370:8581]#[1408:3774]#[1461:201]#[1466:34389]#[1501:1]#[1518:4]#[1577:15]]);out([[184:34566]#[253:99127]#[670:86878]#[1057:28518]#[1310:131919]]);mutual_exclusions([]))
task(id(288);cost(45);duration(54);in([[83:1110]#[172:3387]#[259:350]#[358:351]#[563:376]#[795:2538]#[1139:28]#[1310:258]#[1602:16]#[1735:13]]);out([[311:17882]#[621:149804]#[780:111783]#[1360:112874]]);mutual_exclusions([]))
task(id(139);cost(45);duration(30);in([[129:116]#[343:72]#[780:27946]#[809:1]#[831:4140]#[907:5702]#[926:25814]#[970:4596]#[1418:505]]);out([[1202:148049]#[1213:133178]#[1375:135005]]);mutual_exclusions([]))
task(id(25);cost(77);duration(41);in([[343:9202]#[345:42796]#[483:2]#[711:4160]#[743:874]#[809:16]#[1065:39]#[1120:249]#[1213:16]#[1329:3]#[1408:7]#[1621:2215]#[1679:6597]]);out([[417:148590]#[1458:105409]#[1692:82039]]);mutual_exclusions([]))
task(id(131);cost(36);duration(16);in([[46:5]#[179:7]#[242:3]#[451:4171]#[465:18935]#[480:1]#[780:6986]#[795:10]#[1120:1991]#[1201:7346]#[1213:1040]#[1308:525]#[1577:238]#[1692:1282]]);out([[48:72655]#[622:55415]#[750:27548]#[843:87269]]);mutual_exclusions([]))
task(id(2);cost(79);duration(37);in([[83:17767]#[96:2066]#[125:66589]#[166:58811]#[172:423]#[622:433]#[729:71023]#[743:7]#[909:279]#[949:32074]#[1370:68645]#[1602:2]]);out([[669:62667]#[989:27843]#[1253:99391]]);mutual_exclusions([]))
task(id(20);cost(88);duration(33);in([[152:52]#[179:3736]#[200:2]#[222:1109]#[622:2]#[809:16459]#[1057:891]#[1065:155]#[1127:15398]#[1213:2]#[1248:43]#[1253:12424]#[1470:1]#[1577:7620]]);out([[544:131249]#[617:103309]#[825:37667]#[1449:125869]#[1665:63211]]);mutual_exclusions([]))
task(id(248);cost(55);duration(22);in([[83:555]#[152:3348]#[222:8872]#[242:8]#[417:18574]#[809:514]#[810:1540]#[825:2354]#[831:8]#[835:12287]#[1057:7130]#[1084:23]#[1139:14233]#[1272:263]#[1408:15094]]);out([[1137:46971]#[1249:59385]#[1451:94236]]);mutual_exclusions([]))
task(id(136);cost(67);duration(26);in([[128:4403]#[465:1]#[617:25827]#[780:14]#[810:770]#[843:341]#[989:14]#[1065:10]#[1137:2936]#[1201:230]#[1202:9253]#[1273:1]#[1529:151]#[1602:125]#[1692:160]]);out([[521:64842]#[873:22998]#[948:59051]#[1341:123322]#[1531:23865]]);mutual_exclusions([]))
task(id(214);cost(32);duration(48);in([[128:34]#[172:26]#[358:11]#[465:1]#[488:15]#[617:6457]#[795:20303]#[843:5454]#[967:33939]#[970:36765]#[1213:2]#[1273:1]#[1310:8245]#[1341:482]#[1408:943]#[1470:15435]#[1644:321]]);out([[682:71199]#[1219:61093]#[1777:134128]]);mutual_exclusions([]))
task(id(117);cost(63);duration(15);in([[46:4958]#[387:26087]#[622:6927]#[668:139746]#[670:10860]#[830:2545]#[878:649]#[1202:36]#[1219:477]#[1308:3]#[1644:10301]]);out([[158:25973]#[789:136305]#[1254:130963]]);mutual_exclusions([]))
task(id(233);cost(91);duration(33);in([[35:24679]#[166:29]#[172:13]#[263:81482]#[358:1405]#[417:290]#[621:74902]#[622:108]#[670:169]#[729:69]#[789:266]#[831:259]#[1120:8]#[1213:8324]#[1256:36494]#[1341:1927]#[1408:236]#[1418:32]#[1484:53231]#[1679:1649]]);out([[295:94059]#[951:63540]#[1140:106975]#[1779:146245]]);mutual_exclusions([]))
task(id(53);cost(55);duration(36);in([[242:255]#[387:408]#[417:37148]#[483:8]#[621:4681]#[729:8878]#[789:8519]#[1202:145]#[1329:6]#[1370:17161]#[1414:2]#[1779:143]]);out([[683:28820]#[1156:143576]#[1372:29124]#[1765:140147]]);mutual_exclusions([]))
task(id(7);cost(49);duration(27);in([[35:1]#[581:59]#[780:3493]#[909:9]#[1127:120]#[1139:3558]#[1156:1122]#[1329:100]#[1341:963]#[1375:135005]]);out([[16:72756]#[57:108000]#[631:90711]#[1276:148907]#[1594:126407]]);mutual_exclusions([]))
task(id(190);cost(84);duration(53);in([[185:870]#[417:580]#[480:7]#[488:29]#[631:90711]#[1120:124]#[1201:1]#[1219:1909]#[1357:35097]#[1511:1740]]);out([[94:36449]#[447:72535]#[1183:122045]#[1728:34159]]);mutual_exclusions([]))
task(id(226);cost(85);duration(37);in([[46:1]#[343:18405]#[451:521]#[488:7]#[617:202]#[743:109]#[1183:119]#[1357:548]#[1451:1]#[1452:7829]#[1501:579]#[1618:5]#[1679:13193]#[1779:73122]]);out([[305:104511]#[342:96813]#[1638:28707]]);mutual_exclusions([]))
