****Global Input****
(93:124288)
(94:148283)
(278:130363)
(338:102121)
(579:148186)
(669:57938)

****Global Output****
(207:113043)
(1420:54100)

****Biased tasks****
task(id(270);cost(83);duration(54);in([[93:124288]#[94:148283]#[278:130363]#[338:102121]#[579:148186]#[669:57938]]);out([[593:35094]#[1377:17658]]);mutual_exclusions([]))
task(id(139);cost(15);duration(59);in([[593:4387]]);out([[962:112882]#[1238:55954]]);mutual_exclusions([]))
task(id(39);cost(36);duration(46);in([[962:1764]]);out([[1227:46624]]);mutual_exclusions([]))
task(id(223);cost(60);duration(44);in([[1227:2]]);out([[678:144203]#[1320:35491]#[1447:111545]]);mutual_exclusions([]))
task(id(58);cost(50);duration(19);in([[593:4]#[678:18025]#[1227:728]]);out([[18:94475]#[565:136954]]);mutual_exclusions([]))
task(id(66);cost(93);duration(32);in([[565:1]#[593:35]]);out([[1411:60538]]);mutual_exclusions([]))
task(id(143);cost(69);duration(17);in([[962:220]#[1411:237]]);out([[1116:43064]]);mutual_exclusions([]))
task(id(281);cost(87);duration(35);in([[565:267]#[1116:5383]]);out([[111:98801]#[318:120268]#[426:30658]]);mutual_exclusions([]))
task(id(231);cost(23);duration(14);in([[318:60134]#[962:7055]#[1411:2]]);out([[358:90181]]);mutual_exclusions([]))
task(id(253);cost(15);duration(47);in([[358:5]#[1320:1]#[1411:1892]]);out([[113:137958]#[763:43183]#[982:142268]]);mutual_exclusions([]))
task(id(65);cost(99);duration(41);in([[426:7665]#[763:10796]#[1116:2692]]);out([[418:115009]#[636:85351]#[818:106436]]);mutual_exclusions([]))
task(id(3);cost(49);duration(28);in([[418:899]#[426:1]#[982:2223]]);out([[123:117226]#[820:29607]]);mutual_exclusions([]))
task(id(282);cost(39);duration(36);in([[123:115]#[565:2140]#[636:10669]#[982:35567]#[1116:11]]);out([[1095:19803]#[1407:119125]]);mutual_exclusions([]))
task(id(157);cost(40);duration(25);in([[123:916]#[962:110]#[982:17]#[1320:277]#[1407:7]]);out([[956:91934]]);mutual_exclusions([]))
